model,bookID,title,authors,
book.book,4465,The Adventures of Sherlock Holmes,Arthur Conan Doyle,
book.book,4472,A Prayer for Owen Meany,John Irving,
book.book,4477,Complications: A Surgeon's Notes on an Imperfect Science,Atul Gawande/Susanne Kuhlmann-Krieg,
book.book,4479,Sad Underwear and Other Complications: More Poems for Children and Their Parents,Judith Viorst/Richard  Hull,
book.book,4487,Bridget Jones: The Edge Of Reason (Bridget Jones #2),Helen Fielding,
book.book,4488,Bridget Jones's Guide to Life,Helen Fielding,
book.book,4515,Las luces de septiembre (Niebla  #3),Carlos Ruiz ZafÃ³n,
book.book,4519,A Framework for Understanding Poverty,Ruby K. Payne,
book.book,4520,El prÃ­ncipe de la niebla (TrilogÃ­a de la Niebla  #1),Carlos Ruiz ZafÃ³n,
book.book,4524,The Shadow of the Wind,Carlos Ruiz ZafÃ³n/Lucia Graves,
book.book,4525,Ruby for Rails: Ruby Techniques for Rails Developers,David A. Black/David Heinemeier Hansson,
book.book,4540,About the B'nai Bagels,E.L. Konigsburg,
book.book,4579,The Far Side of Evil,Sylvia Engdahl,
book.book,4580,Enchantress from the Stars,Sylvia Engdahl/Lois Lowry,
book.book,4583,Everything Is Illuminated,Jonathan Safran Foer,
book.book,4584,Everything Is Illuminated,Jonathan Safran Foer,
book.book,4588,Extremely Loud and Incredibly Close,Jonathan Safran Foer,
book.book,4591,Genome: the Autobiography of a Species in 23 Chapters,Matt Ridley,
book.book,4593,Bioinformatics: Sequence and Genome Analysis,David W. Mount,
book.book,4595,The Genome War: How Craig Venter Tried to Capture the Code of Life and Save the World,James Shreeve,
book.book,4599,Carter Beats the Devil,Glen David Gold,
book.book,4600,Moo  Baa  La La La!,Sandra Boynton,
book.book,4601,Click  Clack  Moo: Cows That Type,Doreen Cronin/Betsy Lewin,
book.book,4602,Dooby Dooby Moo,Doreen Cronin/Betsy Lewin,
book.book,4605,Moo,Jane Smiley,
book.book,4606,Sailor Moo: Cow at Sea,Lisa Wheeler/Ponder Goembel,
book.book,4608,CliffsNotes on Heller's Catch-22,Charles A. Peek/CliffsNotes/Joseph Heller,
book.book,4610,Catch-22,Joseph Heller,
book.book,4620,Geisha,Liza Dalby,
book.book,4623,Does Anything Eat Wasps?: And 101 Other Unsettling  Witty Answers to Questions You Never Thought You Wanted to Ask,New Scientist/Mick O'Hare,
book.book,4624,Chronik eines angekÃ¼ndigten Todes,Gabriel GarcÃ­a MÃ¡rquez/Curt Meyer-Clason,
book.book,4625,The Complete Short Stories of Ernest Hemingway,Ernest Hemingway/John Hemingway/Patrick Hemingway/Gregory H. Hemingway/Charles Scribner Jr.,
book.book,4626,Hemingway & Bailey's Bartending Guide to Great American Writers,Mark Bailey/Edward Hemingway,
book.book,4627,For Whom The Bell Tolls,Ernest Hemingway,
book.book,4631,A Moveable Feast,Ernest Hemingway,
book.book,4633,Islands in the Stream,Ernest Hemingway,
book.book,4637,Berlin Blues,Sven Regener/John Brownjohn,
book.book,4641,The Short Stories,Ernest Hemingway,
book.book,4642,Hemingway's Cats: An Illustrated Biography,Carlene Fredericka Brennen/Hilary Hemingway,
book.book,4651,The Ernest Hemingway Audio Collection,Ernest Hemingway/Charlton Heston,
book.book,4653,Until I Find You,John Irving,
book.book,4654,The Imaginary Girlfriend,John Irving,
book.book,4656,The Fourth Hand,John Irving,
book.book,4657,The Water-Method Man,John Irving,
book.book,4658,Setting Free the Bears,John Irving,
book.book,4660,The 158-Pound Marriage,John Irving,
book.book,4662,The Short Stories,F. Scott Fitzgerald/Matthew J. Bruccoli,
book.book,4664,A Life in Letters,F. Scott Fitzgerald/Matthew J. Bruccoli,
book.book,4666,On Authorship,F. Scott Fitzgerald/Matthew J. Bruccoli/Judith S. Baughman,
book.book,4669,The St. Paul Stories of F. Scott Fitzgerald,F. Scott Fitzgerald/Dave Page/Patricia Hampl,
book.book,4670,Tender is the Night,F. Scott Fitzgerald/Arnold Goldman/Richard Godden,
book.book,4673,The Great Gatsby,Kathleen Parkinson/F. Scott Fitzgerald,
book.book,4674,The Great Gatsby,F. Scott Fitzgerald/Tim Robbins,
book.book,4675,The Great Gatsby,F. Scott Fitzgerald/Alexander Scourby,
book.book,4676,Cliffs Notes on Fitzgerald's the Great Gatsby,Kate Maurer/F. Scott Fitzgerald/CliffsNotes,
book.book,4677,The Great Gatsby,F. Scott Fitzgerald,
book.book,4680,Limitations (Kindle County Legal Thriller #7),Scott Turow,
book.book,4681,Reversible Errors (Kindle County Legal Thriller #6),Scott Turow,
book.book,4682,The Laws Of Our Fathers (Kindle County Legal Thriller #4),Scott Turow,
book.book,4683,Personal Injuries (Kindle County Legal Thriller #5),Scott Turow,
book.book,4685,One L: The Turbulent True Story of a First Year at Harvard Law School,Scott Turow,
book.book,4686,Ultimate Punishment,Scott Turow,
book.book,4692,The Physician (Cole Family Trilogy  #1),Noah Gordon,
book.book,4693,Matters of Choice (Cole Family Trilogy  #3),Noah Gordon/Mirjana CvekiÄ‡/Ljiljana CvekiÄ‡,
book.book,4695,The Rabbi,Noah Gordon,
book.book,4696,The Last Jew,Noah Gordon/Mirjana CvekiÄ‡/Ljiljana CvekiÄ‡,
book.book,4698,The Frequencies,Noah Eli Gordon,
book.book,4700,ChamÃ¡n (Familia Cole  #2),Noah Gordon/Elsa Mateo,
book.book,4703,The Talking Horse and the Sad Girl and the Village Under the Sea: Poems,Mark Haddon,
book.book,4704,Ocean Star Express,Mark Haddon/Peter   Sutton,
book.book,4714,The Damned and the Beautiful: American Youth in the 1920's,Paula S. Fass,
book.book,4717,This Side of Paradise (Paradise  #1),Steven L. Layne,
book.book,4723,Trimalchio,F. Scott Fitzgerald/James L.W. West III,
book.book,4738,Souvenir of Canada 2,Douglas Coupland,
book.book,4739,Souvenir of Canada,Douglas Coupland,
book.book,4742,The Illustrated Art of War,Sun Tzu/Samuel B. Griffith,
book.book,4745,World War 3 Illustrated: Confrontational Comics,Scott   Cunningham/Peter Kuper/Seth Tobocman/Sabrina Jones,
book.book,4746,Master Index: An Illustrated Guide,Time-Life Books,
book.book,4752,A New Hope: The Illustrated Screenplay (Star Wars  Episode IV),George Lucas,
book.book,4764,Soul of the Sword: An Illustrated History of Weaponry and Warfare from Prehistory to the Present,Robert L. O'Connell/John    Batchelor,
book.book,4767,Star Wars Episode 1: The Phantom Menace Illustrated Screenplay,George Lucas,
book.book,4777,Warfare in the Classical World: An Illustrated Encyclopedia of Weapons  Warriors  and Warfare in the Ancient Civilizations of Greece and Rome,John Warry/Phillip de ste. Croix,
book.book,4796,The Winter of Our Discontent,John Steinbeck/Susan Shillinglaw,
book.book,4799,Cannery Row,John Steinbeck,
book.book,4801,The Grapes of Wrath and Other Writings 1936â€“1941: The Long Valley / The Grapes of Wrath / The Log from the Sea of Cortez / The Harvest Gypsies,John Steinbeck/Elaine Steinbeck/Robert DeMott,
book.book,4802,Tortilla Flat,John Steinbeck,
book.book,4803,The Log from the Sea of Cortez,John Steinbeck/Richard Astro,
book.book,4805,The Illustrated Longitude: The True Story of a Lone Genius Who Solved the Greatest Scientific Problem of His Time,Dava Sobel/William J.H. Andrewes/William J. H. Andrewes,
book.book,4806,Longitude: The True Story of a Lone Genius Who Solved the Greatest Scientific Problem of His Time,Dava Sobel/Neil Armstrong,
book.book,4808,Latitude and Longitude (Rookie Read-About Geography),Rebecca Aberg/Jeanne Clidas,
book.book,4812,The Quest for Longitude: The Proceedings of the Longitude Symposium  Harvard University  Cambridge  Massachusetts  November 4-6  1993,William Andrewes,
book.book,4813,1421: The Year China Discovered America,Gavin Menzies,
book.book,4817,Dr. Desirable,Kristi Gold,
book.book,4820,Mayflower: A Story of Courage  Community  and War,Nathaniel Philbrick,
book.book,4824,Before the Mayflower: A History of Black America,Lerone Bennett Jr.,
book.book,4829,Before The Mayflower A History of Black America,Lerone Bennett Jr.,
book.book,4830,Shalimar the Clown,Salman Rushdie,
book.book,4832,Midnight's Children,Salman Rushdie,
book.book,4835,Haroun and the Sea of Stories (Khalifa Brothers  #1),Salman Rushdie/Paul Birkbeck,
book.book,4836,Fury,Salman Rushdie,
book.book,4845,Code Complete,Steve McConnell,
book.book,4864,Dale Carnegie's Lifetime Plan for Success: How to Win Friends and Influence People & How to Stop Worrying and Start Living,Dale Carnegie,
book.book,4866,How to Stop Worrying and Start Living,Dale Carnegie,
book.book,4870,How To Enjoy Your Life And Your Job,Dale Carnegie/Dorothy Carnegie,
book.book,4873,The Leader In You: How to Win Friends  Influence People and Succeed in a Changing World,Dale Carnegie/Stuart R. Levine/Michael A. Crom,
book.book,4887,The Drama of the Gifted Child: The Search for the True Self,Alice   Miller/Ruth Ward,
book.book,4888,The Drama of the Gifted Child: The Search for the True Self,Alice   Miller,
book.book,4894,Who Moved My Cheese?,Spencer Johnson/Kenneth H. Blanchard,
book.book,4898,Blue Ocean Strategy: How to Create Uncontested Market Space and Make the Competition Irrelevant,W. Chan Kim/RenÃ©e Mauborgne,
book.book,4900,Heart of Darkness,Joseph Conrad,
book.book,4906,Heart of Darkness and Other Tales,Joseph Conrad/Cedric Watts,
book.book,4907,Heart of Darkness,Joseph Conrad,
book.book,4909,Teacher Man (Frank McCourt  #3),Frank McCourt,
book.book,4916,Angela's Ashes,Frank McCourt,
book.book,4921,Three Men in a Boat (Three Men  #1),Jerome K. Jerome,
book.book,4922,Three Men in a Boat: To Say Nothing of the Dog,Jerome K. Jerome,
book.book,4924,Three Men in a Boat: To Say Nothing of the Dog,Jerome K. Jerome,
book.book,4925,Three Men in a Boat,Jerome K. Jerome,
book.book,4926,Three Men in a Boat and Three Men on the Bummel,Jerome K. Jerome/Jeremy Lewis,
book.book,4929,Kafka on the Shore,Haruki Murakami/Philip Gabriel,
book.book,4933,The Brothers Karamazov,Fyodor Dostoyevsky/Constance Garnett/Manuel Komroff/John Bayley,
book.book,4934,The Brothers Karamazov,Fyodor Dostoyevsky/Fyodor Dostoevsky/Richard Pevear/Larissa Volokhonsky,
book.book,4935,The Brothers Karamazov,Fyodor Dostoyevsky/David McDuff,
book.book,4936,The Brothers Karamazov,Fyodor Dostoyevsky/Richard Pevear/Larissa Volokhonsky,
book.book,4938,The Brothers Karamazov,Fyodor Dostoyevsky/Simon Vance/Thomas R. Beyer Jr.,
book.book,4940,The Brothers Karamazov,Fyodor Dostoyevsky/Constance Garnett/Maire Jaanus,
book.book,4942,CliffsNotes on Dostoevsky's The Brothers Karamazov,James Lamar Roberts/Gary Carey,
book.book,4943,Hungry Planet,Peter Menzel/Faith D'Aluisio,
book.book,4944,The Very Hungry Caterpillar,Eric Carle,
book.book,4945,The Little Mouse  the Red Ripe Strawberry and the Big Hungry Bear,Don    Wood,
book.book,4947,One Hundred Hungry Ants,Elinor J. Pinczes/Bonnie Mackain,
book.book,4950,The Hungry Tide,Amitav Ghosh,
book.book,4951,Feeding the Hungry Heart: The Experience of Compulsive Eating,Geneen Roth,
book.book,4952,What Is the What,Dave Eggers,
book.book,4953,A Heartbreaking Work of Staggering Genius,Dave Eggers,
book.book,4954,You Shall Know Our Velocity!,Dave Eggers,
book.book,4955,How We Are Hungry,Dave Eggers,
book.book,4956,How We Are Hungry: Stories,Dave Eggers,
book.book,4963,Merry Christmas  Stinky Face,Lisa McCourt/Cyd Moore,
book.book,4964,Love You Until--,Lisa McCourt/Cyd Moore,
book.book,4965,Year of Wonders,Geraldine Brooks,
book.book,4966,The Wonder Years: Helping Your Baby and Young Child Successfully Negotiate the Major Developmental Milestones,Tanya Remer Altmann/American Academy of Pediatrics,
book.book,4978,Wolves of the Calla (The Dark Tower  #5),Stephen King/Bernie Wrightson,
book.book,4979,A Man Without a Country,Kurt Vonnegut Jr./Daniel Simon,
book.book,4981,Slaughterhouse-Five,Kurt Vonnegut Jr.,
book.book,4983,Kurt Vonnegut's Cat's Cradle (Modern Critical Interpretations),Harold Bloom/Terry Southern/David H. Goldsmith/James Lundquist/Lawrence R. Broer/Peter J. Reed/Loree Rackstraw/William S. Doxey/Jerome Klinkowitz/Richard Giannone/John L. Simons/Leonard Mustazza/Zoltan Ab di-Nagy/Peter Freese/Wendy B. Faris,
book.book,4986,God Bless You  Dr. Kevorkian,Kurt Vonnegut Jr.,
book.book,4987,Jailbird,Kurt Vonnegut Jr.,
book.book,4988,Fates Worse Than Death,Kurt Vonnegut Jr.,
book.book,4989,The Red Tent,Anita Diamant,
book.book,4990,Inside the Red Tent,Sandra Hack Polaski,
book.book,4991,Anita Diamant's The Red Tent: A Reader's Guide,Ann Finding,
book.book,4997,La Jeune fille Ã  la perle,Tracy Chevalier/Marie-Odile Fortier-Masek,
book.book,4999,Iron Kingdom: The Rise and Downfall of Prussia  1600â€“1947,Christopher   Clark,
book.book,5004,Downfall (Dragonlance: Dhamon Saga  #1),Jean Rabe,
book.book,5005,Berlin: The Downfall  1945,Antony Beevor,
book.book,5008,El azul de la virgen,Tracy Chevalier,
book.book,5015,Saturday,Ian McEwan,
book.book,5027,I Love Saturdays y domingos,Alma Flor Ada/Elivia Savadier,
book.book,5051,A Dangerous Fortune,Ken Follett,
book.book,5053,The Man From St. Petersburg,Ken Follett,
book.book,5055,Night Over Water,Ken Follett,
book.book,5057,The Truth about the Drug Companies: How They Deceive Us and What to Do about It,Marcia Angell,
book.book,5061,La verdad acerca de las Industrias FarmacÃ©uticas: cÃ³mo nos engaÃ±a y quÃ© hacer al respecto,Marcia Angell,
book.book,5062,Jackdaws,Ken Follett,
book.book,5065,Whiteout,Ken Follett/David Tennant,
book.book,5066,Jackdaws,Ken Follett,
book.book,5069,Battle Angel Alita - Last Order : Angel's Vision  Vol. 08,Yukito Kishiro,
book.book,5071,Battle Angel Alita - Last Order : Guilty Angel  Vol. 07,Yukito Kishiro,
book.book,5073,Gunnm Last Order  Tome 01,Yukito Kishiro,
book.book,5077,Your Inner Physician and You: CranioSacral Therapy and SomatoEmotional Release,John E. Upledger,
book.book,5084,My Life in France,Julia Child/Alex Prud'Homme,
book.book,5089,A Short History of Nearly Everything (Illustrated Edition),Bill Bryson,
book.book,5094,The Drawing of the Three (The Dark Tower  #2),Stephen King,
book.book,5102,The Handmaid's Tale,Margaret Atwood/Valerie Martin,
book.book,5104,The Handmaid's Tale,Margaret Atwood,
book.book,5107,The Catcher in the Rye,J.D. Salinger,
book.book,5111,The Catcher in the Rye - Barron's Book Notes,Barron's,
book.book,5113,Franny and Zooey,J.D. Salinger,
book.book,5114,Raise High the Roof Beam  Carpenters & Seymour: An Introduction,J.D. Salinger,
book.book,5128,The Doors of Perception & Heaven and Hell,Aldous Huxley,
book.book,5129,Brave New World,Aldous Huxley,
book.book,5130,Island,Aldous Huxley,
book.book,5131,The Perennial Philosophy,Aldous Huxley,
book.book,5132,Huxley and God: Essays on Religious Experience,Aldous Huxley/Huston Smith/Jacqueline Hazard Bridgeman,
book.book,5134,Moksha: Writings on Psychedelics & the Visionary Experience,Aldous Huxley/Michael Horowitz/Cynthia Palmer,
book.book,5135,Point Counter Point,Aldous Huxley,
book.book,5136,After Many a Summer Dies the Swan,Aldous Huxley,
book.book,5137,The Flame Trees of Thika: Memories of an African Childhood,Elspeth Huxley,
book.book,5139,The Devil Wears Prada (The Devil Wears Prada  #1),Lauren Weisberger,
book.book,5144,Arundhati Roy's The God of Small Things: A Reader's Guide,Julie Mullaney,
book.book,5148,A Separate Peace,John Knowles/David Levithan,
book.book,5157,Black and Blue,Anna Quindlen,
book.book,5158,A Virtuous Woman,Kaye Gibbons,
book.book,5159,Here on Earth,Alice Hoffman,
book.book,5160,The Heart of a Woman,Maya Angelou,
book.book,5161,The Deep End of the Ocean (Cappadora Family  #1),Jacquelyn Mitchard,
book.book,5167,Cane River,Lalita Tademy,
book.book,5168,Where the Heart Is,Billie Letts,
book.book,5169,Oprah Winfrey,Katherine E. Krohn,
book.book,5171,Drowning Ruth,Christina Schwarz,
book.book,5174,Fall on Your Knees,Ann-Marie MacDonald,
book.book,5175,What Looks Like Crazy on an Ordinary Day (Idlewild  #1),Pearl Cleage,
book.book,5176,While I Was Gone,Sue Miller,
book.book,5179,Mother of Pearl,Melinda Haynes,
book.book,5186,Breath  Eyes  Memory,Edwidge Danticat,
book.book,5187,The Book of Ruth,Jane Hamilton,
book.book,5190,Open House,Elizabeth Berg,
book.book,5191,The Pilot's Wife,Anita Shreve,
book.book,5196,Tara Road,Maeve Binchy,
book.book,5197,A Lesson Before Dying,Ernest J. Gaines,
book.book,5198,Paradise,Toni Morrison,
book.book,5202,The Treasure Hunt: A Little Bill Book,Bill Cosby/Varnette P. Honeywood,
book.book,5203,She's Come Undone,Wally Lamb,
book.book,5204,We Were the Mulvaneys,Joyce Carol Oates,
book.book,5205,A Map of the World,Jane Hamilton/Frank  Muller/C.J. Critt,
book.book,5207,Daughter of Fortune,Isabel Allende/Margaret Sayers Peden,
book.book,5209,The Meanest Thing To Say,Bill Cosby/Varnette P. Honeywood/Varnette Hon Eywood,
book.book,5210,The Good Earth (House of Earth  #1),Pearl S. Buck,
book.book,5211,A Fine Balance,Rohinton Mistry,
book.book,5212,The Best Way to Play: A Little Bill Book,Bill Cosby/Varnette P. Honeywood/Varnette Honeywood,
book.book,5213,White Oleander,Janet Fitch,
book.book,5214,Cry  the Beloved Country,Alan Paton,
book.book,5215,One Hundred Years of Solitude,Gabriel GarcÃ­a MÃ¡rquez/Gregory Rabassa,
book.book,5216,Song of Solomon,Toni Morrison,
book.book,5217,One Hundred Years of Solitude,Gabriel GarcÃ­a MÃ¡rquez/Gregory Rabassa,
book.book,5219,The Bluest Eye,Toni Morrison,
book.book,5220,The Poisonwood Bible,Barbara Kingsolver,
book.book,5230,Vergeef me,Wally Lamb/Inge de Heer,
book.book,5237,The Crusader: Ronald Reagan and the Fall of Communism,Paul Kengor,
book.book,5240,Ronald Reagan: How an Ordinary Man Became an Extraordinary Leader,Dinesh D'Souza,
book.book,5249,Ethan Frome and Summer,Edith Wharton/Elizabeth Strout,
book.book,5255,Collected Stories  1891-1910,Edith Wharton/Maureen Howard,
book.book,5261,A Backward Glance,Edith Wharton/Louis Auchincloss,
book.book,5272,The Best Short Stories of Edith Wharton,Edith Wharton,
book.book,5289,Complete Works of Oscar Wilde,Oscar Wilde/Merlin Holland,
book.book,5294,Oscar Wilde,Richard Ellmann,
book.book,5296,An Ideal Husband,Oscar Wilde,
book.book,5297,The Picture of Dorian Gray,Oscar Wilde/Jeffrey Eugenides,
book.book,5304,De Profundis and Other Writings,Oscar Wilde/Hesketh Pearson,
book.book,5305,Sense and Sensuality: Jesus Talks to Oscar Wilde on the Pursuit of Pleasure (Great Conversations),Ravi Zacharias,
book.book,5306,Travels with Charley: In Search of America,John Steinbeck,
book.book,5307,Novels and Stories 1932â€“1937: The Pastures of Heaven / To a God Unknown / Tortilla Flat / In Dubious Battle / Of Mice and Men,John Steinbeck/Elaine Steinbeck/Robert DeMott,
book.book,5308,The Pearl,John Steinbeck,
book.book,5309,The Life and Times of Scrooge McDuck,Don Rosa,
